state,date,persons
Vermont,2019-05-01,68257
Vermont,2019-06-01,67606
Vermont,2019-07-01,67136
Vermont,2019-08-01,67195
Vermont,2019-09-01,67209
Vermont,2019-10-01,67296
Vermont,2019-11-01,67392
Vermont,2019-12-01,67680
Vermont,2020-01-01,67995
Vermont,2020-02-01,67521
Vermont,2020-03-01,69063
Vermont,2020-04-01,72262
Vermont,2020-05-01,72855
Vermont,2020-06-01,68219
Vermont,2020-07-01,66393
Vermont,2020-08-01,67728
Vermont,2020-09-01,68416
Vermont,2020-10-01,68247
Vermont,2020-11-01,68319
Vermont,2020-12-01,69642
Vermont,2021-01-01,69726
Vermont,2021-02-01,69817
Vermont,2021-03-01,69295
Vermont,2021-04-01,68320
Vermont,2021-05-01,67299
Vermont,2021-06-01,65969
Vermont,2021-07-01,65991
Vermont,2021-08-01,65226
Vermont,2021-09-01,65624
Vermont,2021-10-01,66655
Vermont,2021-11-01,67693
Vermont,2021-12-01,68634
Vermont,2022-01-01,69992
Vermont,2022-02-01,70103
Vermont,2022-03-01,70030
Vermont,2022-04-01,69855
Vermont,2022-05-01,69736
Vermont,2022-06-01,69754
Vermont,2022-07-01,69900
Vermont,2022-08-01,70475
Vermont,2022-09-01,70970
Vermont,2022-10-01,71528
Vermont,2022-11-01,72032
Vermont,2022-12-01,72025
Vermont,2023-01-01,72285
Vermont,2023-02-01,71759
Vermont,2023-03-01,71340
Vermont,2023-04-01,70766
Vermont,2023-05-01,70451
Vermont,2023-06-01,69935
Vermont,2023-07-01,69121
Vermont,2023-08-01,68740
Vermont,2023-09-01,68240
Virginia,2009-10-01,741363
Virginia,2009-11-01,753035
Virginia,2009-12-01,763163
Virginia,2010-01-01,771357
Virginia,2010-02-01,774978
Virginia,2010-03-01,784523
Virginia,2010-04-01,790363
Virginia,2010-05-01,794734
Virginia,2010-06-01,802376
Virginia,2010-07-01,811169
Virginia,2010-08-01,820549
Virginia,2010-09-01,826277
Virginia,2010-10-01,829940
Virginia,2010-11-01,837005
Virginia,2010-12-01,839472
Virginia,2011-01-01,842225
Virginia,2011-02-01,845393
Virginia,2011-03-01,852743
Virginia,2011-04-01,856745
Virginia,2011-05-01,862236
Virginia,2011-06-01,871823
Virginia,2011-07-01,876522
Virginia,2011-08-01,886725
Virginia,2011-09-01,904557
Virginia,2011-10-01,896420
Virginia,2011-11-01,902803
Virginia,2011-12-01,908527
Virginia,2012-01-01,911412
Virginia,2012-02-01,914445
Virginia,2012-03-01,914709
Virginia,2012-04-01,912926
Virginia,2012-05-01,914236
Virginia,2012-06-01,917816
Virginia,2012-07-01,919909
Virginia,2012-08-01,926872
Virginia,2012-09-01,926457
Virginia,2012-10-01,933462
Virginia,2012-11-01,937224
Virginia,2012-12-01,936337
Virginia,2013-01-01,938389
Virginia,2013-02-01,940712
Virginia,2013-03-01,939561
Virginia,2013-04-01,939775
Virginia,2013-05-01,942648
Virginia,2013-06-01,944377
Virginia,2013-07-01,944657
Virginia,2013-08-01,947445
Virginia,2013-09-01,946599
Virginia,2013-10-01,945067
Virginia,2013-11-01,940065
Virginia,2013-12-01,935642
Virginia,2014-01-01,930264
Virginia,2014-02-01,926704
Virginia,2014-03-01,922065
Virginia,2014-04-01,918852
Virginia,2014-05-01,913672
Virginia,2014-06-01,908370
Virginia,2014-07-01,901498
Virginia,2014-08-01,895829
Virginia,2014-09-01,888797
Virginia,2014-10-01,884933
Virginia,2014-11-01,879175
Virginia,2014-12-01,876230
Virginia,2015-01-01,867297
Virginia,2015-02-01,856500
Virginia,2015-03-01,855200
Virginia,2015-04-01,854306
Virginia,2015-05-01,851735
Virginia,2015-06-01,851860
Virginia,2015-07-01,850187
Virginia,2015-08-01,850011
Virginia,2015-09-01,847063
Virginia,2015-10-01,844204
Virginia,2015-11-01,842957
Virginia,2015-12-01,840152
Virginia,2016-01-01,831983
Virginia,2016-02-01,829722
Virginia,2016-03-01,827483
Virginia,2016-04-01,822384
Virginia,2016-05-01,818601
Virginia,2016-06-01,817945
Virginia,2016-07-01,813726
Virginia,2016-08-01,815137
Virginia,2016-09-01,811949
Virginia,2016-10-01,806332
Virginia,2016-11-01,802068
Virginia,2016-12-01,798556
Virginia,2017-01-01,793580
Virginia,2017-02-01,797149
Virginia,2017-03-01,770736
Virginia,2017-04-01,759574
Virginia,2017-05-01,758361
Virginia,2017-06-01,758224
Virginia,2017-07-01,751759
Virginia,2017-08-01,756517
Virginia,2017-09-01,753721
Virginia,2017-10-01,751461
Virginia,2017-11-01,751846
Virginia,2017-12-01,748382
Virginia,2018-01-01,743984
Virginia,2018-02-01,739279
Virginia,2018-03-01,736973
Virginia,2018-04-01,732609
Virginia,2018-05-01,730593
Virginia,2018-06-01,729308
Virginia,2018-07-01,724575
Virginia,2018-08-01,726202
Virginia,2018-09-01,719439
Virginia,2018-10-01,715559
Virginia,2018-11-01,716022
Virginia,2018-12-01,711323
Virginia,2019-01-01,709491
Virginia,2019-02-01,102350
Virginia,2019-03-01,704973
Virginia,2019-04-01,701304
Virginia,2019-05-01,700353
Virginia,2019-06-01,700418
Virginia,2019-07-01,698607
Virginia,2019-08-01,699837
Virginia,2019-09-01,698350
Virginia,2019-10-01,695004
Virginia,2019-11-01,691545
Virginia,2019-12-01,693276
Virginia,2020-01-01,683541
Virginia,2020-02-01,679702
Virginia,2020-03-01,687984
Virginia,2020-04-01,746608
Virginia,2020-05-01,767020
Virginia,2020-06-01,773719
Virginia,2020-07-01,785411
Virginia,2020-08-01,782261
Virginia,2020-09-01,778370
Virginia,2020-10-01,766549
Virginia,2020-11-01,758435
Virginia,2020-12-01,759082
Virginia,2021-01-01,753264
Virginia,2021-02-01,758962
Virginia,2021-03-01,759165
Virginia,2021-04-01,751227
Virginia,2021-05-01,747502
Virginia,2021-06-01,748319
Virginia,2021-07-01,753638
Virginia,2021-08-01,732956
Virginia,2021-09-01,720317
Virginia,2021-10-01,790650
Virginia,2021-11-01,748963
Virginia,2021-12-01,750461
Virginia,2022-01-01,769620
Virginia,2022-02-01,778753
Virginia,2022-03-01,795490
Virginia,2022-04-01,807333
Virginia,2022-05-01,812586
Virginia,2022-06-01,813950
Virginia,2022-07-01,816061
Virginia,2022-08-01,825660
Virginia,2022-09-01,826226
Virginia,2022-10-01,828554
Virginia,2022-11-01,831064
Virginia,2022-12-01,832658
Virginia,2023-01-01,847608
Virginia,2023-02-01,849421
Virginia,2023-03-01,857843
Virginia,2023-04-01,852877
Virginia,2023-05-01,855287
Virginia,2023-06-01,846829
Virginia,2023-07-01,835168
Virginia,2023-08-01,842563
Virginia,2023-09-01,833956
Washington,2009-10-01,881080
Washington,2009-11-01,897113
Washington,2009-12-01,953096
Washington,2010-01-01,969639
Washington,2010-02-01,928849
Washington,2010-03-01,942453
Washington,2010-04-01,956159
Washington,2010-05-01,970402
Washington,2010-06-01,979660
Washington,2010-07-01,988703
Washington,2010-08-01,998372
Washington,2010-09-01,1006518
Washington,2010-10-01,1015622
Washington,2010-11-01,1019791
Washington,2010-12-01,1034304
Washington,2011-01-01,1043025
Washington,2011-02-01,1047832
Washington,2011-03-01,1056106
Washington,2011-04-01,1064797
Washington,2011-05-01,1060919
Washington,2011-06-01,1066531
Washington,2011-07-01,1075482
Washington,2011-08-01,1083716
Washington,2011-09-01,1088193
Washington,2011-10-01,1095139
Washington,2011-11-01,1097281
Washington,2011-12-01,1102830
Washington,2012-01-01,1099545
Washington,2012-02-01,1102036
Washington,2012-03-01,1111501
Washington,2012-04-01,1111832
Washington,2012-05-01,1115696
Washington,2012-06-01,1115286
Washington,2012-07-01,1111084
Washington,2012-08-01,1118464
Washington,2012-09-01,1116382
Washington,2012-10-01,1112770
Washington,2012-11-01,1109014
Washington,2012-12-01,1114742
Washington,2013-01-01,1117999
Washington,2013-02-01,1117832
Washington,2013-03-01,1116250
Washington,2013-04-01,1111505
Washington,2013-05-01,1112751
Washington,2013-06-01,1107066
Washington,2013-07-01,1112119
Washington,2013-08-01,1116059
Washington,2013-09-01,1113184
Washington,2013-10-01,1113644
Washington,2013-11-01,1091092
Washington,2013-12-01,1082598
Washington,2014-01-01,1088502
Washington,2014-02-01,1088175
Washington,2014-03-01,1112524
Washington,2014-04-01,1105343
Washington,2014-05-01,1103493
Washington,2014-06-01,1099975
Washington,2014-07-01,1094228
Washington,2014-08-01,1089665
Washington,2014-09-01,1077374
Washington,2014-10-01,1083140
Washington,2014-11-01,1082731
Washington,2014-12-01,1079737
Washington,2015-01-01,1145530
Washington,2015-02-01,1082108
Washington,2015-03-01,1071764
Washington,2015-04-01,1063849
Washington,2015-05-01,1059863
Washington,2015-06-01,1046925
Washington,2015-07-01,1046483
Washington,2015-08-01,1047512
Washington,2015-09-01,1041550
Washington,2015-10-01,1043008
Washington,2015-11-01,1035860
Washington,2015-12-01,1038748
Washington,2016-01-01,1036827
Washington,2016-02-01,1036086
Washington,2016-03-01,1029246
Washington,2016-04-01,1013797
Washington,2016-05-01,1003496
Washington,2016-06-01,995501
Washington,2016-07-01,990913
Washington,2016-08-01,960747
Washington,2016-09-01,952711
Washington,2016-10-01,951845
Washington,2016-11-01,946080
Washington,2016-12-01,948098
Washington,2017-01-01,943769
Washington,2017-02-01,942136
Washington,2017-03-01,936645
Washington,2017-04-01,932333
Washington,2017-05-01,920754
Washington,2017-06-01,913807
Washington,2017-07-01,907668
Washington,2017-08-01,907897
Washington,2017-09-01,902796
Washington,2017-10-01,894434
Washington,2017-11-01,892698
Washington,2017-12-01,894194
Washington,2018-01-01,893650
Washington,2018-02-01,890483
Washington,2018-03-01,888003
Washington,2018-04-01,877473
Washington,2018-05-01,870732
Washington,2018-06-01,867054
Washington,2018-07-01,854522
Washington,2018-08-01,852952
Washington,2018-09-01,850732
Washington,2018-10-01,845789
Washington,2018-11-01,843905
Washington,2018-12-01,842115
Washington,2019-01-01,1640632
Washington,2019-02-01,126444
Washington,2019-03-01,826184
Washington,2019-04-01,818771
Washington,2019-05-01,815496
Washington,2019-06-01,813948
Washington,2019-07-01,809551
Washington,2019-08-01,810037
Washington,2019-09-01,804663
Washington,2019-10-01,802305
Washington,2019-11-01,797097
Washington,2019-12-01,793616
Washington,2020-01-01,796876
Washington,2020-02-01,797442
Washington,2020-03-01,797246
Washington,2020-04-01,960064
Washington,2020-05-01,929111
Washington,2020-06-01,929624
Washington,2020-07-01,940841
Washington,2020-08-01,956647
Washington,2020-09-01,951090
Washington,2020-10-01,936301
Washington,2020-11-01,929584
Washington,2020-12-01,960448
Washington,2021-01-01,976504
Washington,2021-02-01,1016987
Washington,2021-03-01,961819
Washington,2021-04-01,953349
Washington,2021-05-01,914078
Washington,2021-06-01,894680
Washington,2021-07-01,883293
Washington,2021-08-01,862820
Washington,2021-09-01,846119
Washington,2021-10-01,858744
Washington,2021-11-01,841721
Washington,2021-12-01,841737
Washington,2022-01-01,848620
Washington,2022-02-01,856261
Washington,2022-03-01,867300
Washington,2022-04-01,882317
Washington,2022-05-01,887043
Washington,2022-06-01,896586
Washington,2022-07-01,907111
Washington,2022-08-01,906150
Washington,2022-09-01,900922
Washington,2022-10-01,916801
Washington,2022-11-01,901738
Washington,2022-12-01,908070
Washington,2023-01-01,905691
Washington,2023-02-01,904727
Washington,2023-03-01,904081
Washington,2023-04-01,900999
Washington,2023-05-01,891573
Washington,2023-06-01,888140
Washington,2023-07-01,882018
Washington,2023-08-01,875948
Washington,2023-09-01,875659
West Virginia,2009-10-01,326659
West Virginia,2009-11-01,332365
West Virginia,2009-12-01,364573
West Virginia,2010-01-01,341424
West Virginia,2010-02-01,337656
West Virginia,2010-03-01,341025
West Virginia,2010-04-01,338100
West Virginia,2010-05-01,339910
West Virginia,2010-06-01,341647
West Virginia,2010-07-01,340840
West Virginia,2010-08-01,345906
West Virginia,2010-09-01,343764
West Virginia,2010-10-01,344644
West Virginia,2010-11-01,345683
West Virginia,2010-12-01,348880
West Virginia,2011-01-01,343763
West Virginia,2011-02-01,345786
West Virginia,2011-03-01,344581
West Virginia,2011-04-01,344400
West Virginia,2011-05-01,345501
West Virginia,2011-06-01,345169
West Virginia,2011-07-01,346088
West Virginia,2011-08-01,349232
West Virginia,2011-09-01,347738
West Virginia,2011-10-01,347064
West Virginia,2011-11-01,346387
West Virginia,2011-12-01,345833
West Virginia,2012-01-01,347986
West Virginia,2012-02-01,344066
West Virginia,2012-03-01,342678
West Virginia,2012-04-01,340365
West Virginia,2012-05-01,341384
West Virginia,2012-06-01,341853
West Virginia,2012-07-01,362023
West Virginia,2012-08-01,354395
West Virginia,2012-09-01,347956
West Virginia,2012-10-01,349450
West Virginia,2012-11-01,350217
West Virginia,2012-12-01,349754
West Virginia,2013-01-01,352352
West Virginia,2013-02-01,349853
West Virginia,2013-03-01,349481
West Virginia,2013-04-01,349325
West Virginia,2013-05-01,349169
West Virginia,2013-06-01,348273
West Virginia,2013-07-01,350303
West Virginia,2013-08-01,355048
West Virginia,2013-09-01,355120
West Virginia,2013-10-01,356349
West Virginia,2013-11-01,356038
West Virginia,2013-12-01,354760
West Virginia,2014-01-01,353507
West Virginia,2014-02-01,362133
West Virginia,2014-03-01,362392
West Virginia,2014-04-01,364798
West Virginia,2014-05-01,362759
West Virginia,2014-06-01,368825
West Virginia,2014-07-01,369840
West Virginia,2014-08-01,369360
West Virginia,2014-09-01,369249
West Virginia,2014-10-01,367993
West Virginia,2014-11-01,366492
West Virginia,2014-12-01,367943
West Virginia,2015-01-01,369156
West Virginia,2015-02-01,369201
West Virginia,2015-03-01,374145
West Virginia,2015-04-01,370039
West Virginia,2015-05-01,368144
West Virginia,2015-06-01,368477
West Virginia,2015-07-01,369447
West Virginia,2015-08-01,362549
West Virginia,2015-09-01,361313
West Virginia,2015-10-01,359001
West Virginia,2015-11-01,359648
West Virginia,2015-12-01,362034
West Virginia,2016-01-01,357398
West Virginia,2016-02-01,358961
West Virginia,2016-03-01,358559
West Virginia,2016-04-01,358951
West Virginia,2016-05-01,355622
West Virginia,2016-06-01,352351
West Virginia,2016-07-01,363527
West Virginia,2016-08-01,352925
West Virginia,2016-09-01,351391
West Virginia,2016-10-01,350474
West Virginia,2016-11-01,346432
West Virginia,2016-12-01,343485
West Virginia,2017-01-01,343840
West Virginia,2017-02-01,342011
West Virginia,2017-03-01,341407
West Virginia,2017-04-01,339326
West Virginia,2017-05-01,338117
West Virginia,2017-06-01,336584
West Virginia,2017-07-01,333633
West Virginia,2017-08-01,334464
West Virginia,2017-09-01,333919
West Virginia,2017-10-01,330209
West Virginia,2017-11-01,326891
West Virginia,2017-12-01,324612
West Virginia,2018-01-01,326123
West Virginia,2018-02-01,322186
West Virginia,2018-03-01,322615
West Virginia,2018-04-01,319732
West Virginia,2018-05-01,317809
West Virginia,2018-06-01,315761
West Virginia,2018-07-01,314565
West Virginia,2018-08-01,316195
West Virginia,2018-09-01,315408
West Virginia,2018-10-01,311863
West Virginia,2018-11-01,309086
West Virginia,2018-12-01,305468
West Virginia,2019-01-01,314042
West Virginia,2019-02-01,22907
West Virginia,2019-03-01,303538
West Virginia,2019-04-01,302044
West Virginia,2019-05-01,302274
West Virginia,2019-06-01,304345
West Virginia,2019-07-01,303102
West Virginia,2019-08-01,305640
West Virginia,2019-09-01,307638
West Virginia,2019-10-01,307404
West Virginia,2019-11-01,305334
West Virginia,2019-12-01,304658
West Virginia,2020-01-01,306625
West Virginia,2020-02-01,303583
West Virginia,2020-03-01,303032
West Virginia,2020-04-01,317622
West Virginia,2020-05-01,317577
West Virginia,2020-06-01,301899
West Virginia,2020-07-01,300155
West Virginia,2020-08-01,301459
West Virginia,2020-09-01,305262
West Virginia,2020-10-01,303249
West Virginia,2020-11-01,303358
West Virginia,2020-12-01,304116
West Virginia,2021-01-01,304249
West Virginia,2021-02-01,308458
West Virginia,2021-03-01,303737
West Virginia,2021-04-01,305271
West Virginia,2021-05-01,300027
West Virginia,2021-06-01,300801
West Virginia,2021-07-01,298499
West Virginia,2021-08-01,297141
West Virginia,2021-09-01,300420
West Virginia,2021-10-01,299037
West Virginia,2021-11-01,305209
West Virginia,2021-12-01,303347
West Virginia,2022-01-01,304430
West Virginia,2022-02-01,304659
West Virginia,2022-03-01,313719
West Virginia,2022-04-01,312813
West Virginia,2022-05-01,308015
West Virginia,2022-06-01,317164
West Virginia,2022-07-01,314653
West Virginia,2022-08-01,323586
West Virginia,2022-09-01,323913
West Virginia,2022-10-01,323477
West Virginia,2022-11-01,323468
West Virginia,2022-12-01,323410
West Virginia,2023-01-01,325508
West Virginia,2023-02-01,326010
West Virginia,2023-03-01,305175
West Virginia,2023-04-01,302467
West Virginia,2023-05-01,300706
West Virginia,2023-06-01,293550
West Virginia,2023-07-01,289426
West Virginia,2023-08-01,292143
West Virginia,2023-09-01,281568
Wisconsin,2009-10-01,641985
Wisconsin,2009-11-01,662030
Wisconsin,2009-12-01,687313
Wisconsin,2010-01-01,702674
Wisconsin,2010-02-01,712201
Wisconsin,2010-03-01,720416
Wisconsin,2010-04-01,724949
Wisconsin,2010-05-01,728149
Wisconsin,2010-06-01,735334
Wisconsin,2010-07-01,747492
Wisconsin,2010-08-01,757728
Wisconsin,2010-09-01,762287
Wisconsin,2010-10-01,766353
Wisconsin,2010-11-01,771413
Wisconsin,2010-12-01,777514
Wisconsin,2011-01-01,787412
Wisconsin,2011-02-01,793098
Wisconsin,2011-03-01,801577
Wisconsin,2011-04-01,807908
Wisconsin,2011-05-01,813430
Wisconsin,2011-06-01,818564
Wisconsin,2011-07-01,821212
Wisconsin,2011-08-01,827293
Wisconsin,2011-09-01,827101
Wisconsin,2011-10-01,828362
Wisconsin,2011-11-01,829732
Wisconsin,2011-12-01,828661
Wisconsin,2012-01-01,831423
Wisconsin,2012-02-01,832935
Wisconsin,2012-03-01,832304
Wisconsin,2012-04-01,833234
Wisconsin,2012-05-01,835789
Wisconsin,2012-06-01,837565
Wisconsin,2012-07-01,841062
Wisconsin,2012-08-01,846451
Wisconsin,2012-09-01,846230
Wisconsin,2012-10-01,849574
Wisconsin,2012-11-01,848832
Wisconsin,2012-12-01,846950
Wisconsin,2013-01-01,854697
Wisconsin,2013-02-01,857811
Wisconsin,2013-03-01,858342
Wisconsin,2013-04-01,860186
Wisconsin,2013-05-01,861950
Wisconsin,2013-06-01,861644
Wisconsin,2013-07-01,859769
Wisconsin,2013-08-01,861179
Wisconsin,2013-09-01,859820
Wisconsin,2013-10-01,856336
Wisconsin,2013-11-01,843578
Wisconsin,2013-12-01,838946
Wisconsin,2014-01-01,841484
Wisconsin,2014-02-01,842945
Wisconsin,2014-03-01,843396
Wisconsin,2014-04-01,844841
Wisconsin,2014-05-01,842345
Wisconsin,2014-06-01,840358
Wisconsin,2014-07-01,837025
Wisconsin,2014-08-01,836165
Wisconsin,2014-09-01,830975
Wisconsin,2014-10-01,829347
Wisconsin,2014-11-01,823706
Wisconsin,2014-12-01,820969
Wisconsin,2015-01-01,820056
Wisconsin,2015-02-01,815604
Wisconsin,2015-03-01,812728
Wisconsin,2015-04-01,805038
Wisconsin,2015-05-01,797339
Wisconsin,2015-06-01,790537
Wisconsin,2015-07-01,810851
Wisconsin,2015-08-01,775302
Wisconsin,2015-09-01,765008
Wisconsin,2015-10-01,756434
Wisconsin,2015-11-01,748780
Wisconsin,2015-12-01,740845
Wisconsin,2016-01-01,731541
Wisconsin,2016-02-01,734860
Wisconsin,2016-03-01,726309
Wisconsin,2016-04-01,721015
Wisconsin,2016-05-01,719070
Wisconsin,2016-06-01,717414
Wisconsin,2016-07-01,713065
Wisconsin,2016-08-01,715003
Wisconsin,2016-09-01,712582
Wisconsin,2016-10-01,709134
Wisconsin,2016-11-01,704356
Wisconsin,2016-12-01,701540
Wisconsin,2017-01-01,702811
Wisconsin,2017-02-01,698688
Wisconsin,2017-03-01,696930
Wisconsin,2017-04-01,688729
Wisconsin,2017-05-01,686322
Wisconsin,2017-06-01,682522
Wisconsin,2017-07-01,679173
Wisconsin,2017-08-01,676313
Wisconsin,2017-09-01,673098
Wisconsin,2017-10-01,670764
Wisconsin,2017-11-01,665881
Wisconsin,2017-12-01,662704
Wisconsin,2018-01-01,664215
Wisconsin,2018-02-01,659122
Wisconsin,2018-03-01,657233
Wisconsin,2018-04-01,650623
Wisconsin,2018-05-01,641578
Wisconsin,2018-06-01,643401
Wisconsin,2018-07-01,641193
Wisconsin,2018-08-01,640315
Wisconsin,2018-09-01,637586
Wisconsin,2018-10-01,634562
Wisconsin,2018-11-01,629450
Wisconsin,2018-12-01,625435
Wisconsin,2019-01-01,629141
Wisconsin,2019-02-01,71428
Wisconsin,2019-03-01,615344
Wisconsin,2019-04-01,613035
Wisconsin,2019-05-01,611038
Wisconsin,2019-06-01,610698
Wisconsin,2019-07-01,609826
Wisconsin,2019-08-01,610078
Wisconsin,2019-09-01,607844
Wisconsin,2019-10-01,606036
Wisconsin,2019-11-01,602506
Wisconsin,2019-12-01,600206
Wisconsin,2020-01-01,600864
Wisconsin,2020-02-01,600269
Wisconsin,2020-03-01,607188
Wisconsin,2020-04-01,668008
Wisconsin,2020-05-01,696751
Wisconsin,2020-06-01,689684
Wisconsin,2020-07-01,687380
Wisconsin,2020-08-01,702042
Wisconsin,2020-09-01,707583
Wisconsin,2020-10-01,703029
Wisconsin,2020-11-01,721732
